Date,Time,Currency,Impact,Title,Actual,Forecast,Previous,Alerts
01-30-2018,19:50,JPY,L,Prelim Industrial Production m/m,2.70%,1.50%,0.50%,0.60%
01-30-2018,20:01,GBP,L,BRC Shop Price Index y/y,-0.50%,,-0.60%,
01-30-2018,20:01,GBP,L,GfK Consumer Confidence,-9,-13,-13,
01-30-2018,20:30,AUD,H,CPI q/q,0.60%,0.70%,0.60%,
01-30-2018,20:30,AUD,H,Trimmed Mean CPI q/q,0.40%,0.50%,0.40%,
01-30-2018,20:30,AUD,L,Private Sector Credit m/m,0.30%,0.50%,0.50%,
01-30-2018,20:53,CNY,M,Non-Manufacturing PMI,55.3,,55,
01-30-2018,20:54,CNY,M,Manufacturing PMI,51.3,51.5,51.6,
01-30-2018,22:00,USD,H,President Trump Speaks,,,,
01-31-2018,1:00,JPY,L,Housing Starts y/y,-2.10%,1.10%,-0.40%,
01-31-2018,1:02,JPY,L,Consumer Confidence,44.7,44.9,44.7,
01-31-2018,3:00,CHF,L,UBS Consumption Indicator,1.69,,1.73,1.67
01-31-2018,3:00,EUR,M,German Retail Sales m/m,-1.90%,-0.30%,1.90%,2.30%
01-31-2018,3:45,EUR,L,French Prelim CPI m/m,-0.10%,-0.30%,0.30%,
01-31-2018,4:00,EUR,M,Spanish Flash CPI y/y,0.50%,0.90%,1.10%,1.20%
01-31-2018,4:55,EUR,L,German Unemployment Change,-25K,-16K,-30K,-29K
01-31-2018,5:00,CHF,L,Credit Suisse Economic Expectations,34.5,,52,
01-31-2018,5:00,EUR,L,Italian Monthly Unemployment Rate,10.80%,10.90%,10.90%,11.00%
01-31-2018,6:00,EUR,H,CPI Flash Estimate y/y,1.30%,1.30%,1.40%,
01-31-2018,6:00,EUR,L,Unemployment Rate,8.70%,8.70%,8.70%,
01-31-2018,6:00,EUR,M,Core CPI Flash Estimate y/y,1.00%,1.00%,0.90%,
01-31-2018,9:15,USD,H,ADP Non-Farm Employment Change,234K,186K,242K,250K
01-31-2018,9:30,CAD,H,GDP m/m,0.40%,0.40%,0.00%,
01-31-2018,9:30,CAD,L,IPPI m/m,-0.10%,-0.20%,1.40%,
01-31-2018,9:30,CAD,M,RMPI m/m,-0.90%,-2.20%,5.40%,5.50%
01-31-2018,9:30,USD,M,Employment Cost Index q/q,0.60%,0.60%,0.70%,
01-31-2018,10:45,USD,M,Chicago PMI,65.7,64.2,67.6,
01-31-2018,11:00,USD,M,Pending Home Sales m/m,0.50%,0.50%,0.30%,0.20%
01-31-2018,11:30,USD,H,Crude Oil Inventories,6.8M,0.1M,-1.1M,
01-31-2018,15:00,USD,H,Federal Funds Rate,<1.50%,<1.50%,<1.50%,
01-31-2018,15:00,USD,H,FOMC Statement,,,,
01-31-2018,18:30,AUD,L,AIG Manufacturing Index,58.7,,56.2,
01-31-2018,20:30,AUD,L,Import Prices q/q,2.00%,1.50%,-1.60%,
01-31-2018,20:30,AUD,M,Building Approvals m/m,-20.00%,-7.90%,12.60%,11.70%
01-31-2018,20:30,JPY,L,Final Manufacturing PMI,54.8,54.4,54.4,
01-31-2018,21:45,CNY,M,Caixin Manufacturing PMI,51.5,51.5,51.5,
01-31-2018,23:45,JPY,L,10-y Bond Auction,0.09|4.6,,0.08|3.7,
02-01-2018,0:01,USD,L,Total Vehicle Sales [All Day],17.2M,17.2M,17.9M,
02-01-2018,1:30,AUD,L,Commodity Prices y/y,-0.60%,,-6.00%,-5.90%
02-01-2018,2:45,CHF,L,SECO Consumer Climate,5,2,-2,
02-01-2018,2:55,GBP,L,Nationwide HPI m/m,0.60%,0.20%,0.60%,
02-01-2018,4:15,CHF,L,Retail Sales y/y,0.60%,1.50%,0.30%,-0.20%
02-01-2018,4:15,EUR,L,Spanish Manufacturing PMI,55.2,55.7,55.8,
02-01-2018,4:30,CHF,L,Manufacturing PMI,65.3,64.1,65.2,
02-01-2018,4:45,EUR,L,Italian Manufacturing PMI,59,57.7,57.4,
02-01-2018,4:50,EUR,L,French Final Manufacturing PMI,58.4,58.1,58.1,
02-01-2018,4:55,EUR,L,German Final Manufacturing PMI,61.1,61.2,61.2,
02-01-2018,5:00,EUR,L,Final Manufacturing PMI,59.6,59.6,59.6,
02-01-2018,5:30,GBP,H,Manufacturing PMI,55.3,56.5,56.2,56.3
02-01-2018,6:00,EUR,L,French 10-y Bond Auction,0.98|2.0,,0.79|1.4,
02-01-2018,8:30,USD,L,Challenger Job Cuts y/y,-2.80%,,-3.60%,
02-01-2018,9:30,USD,M,Prelim Nonfarm Productivity q/q,-0.10%,0.80%,2.70%,3.00%
02-01-2018,9:30,USD,M,Prelim Unit Labor Costs q/q,2.00%,0.90%,-0.20%,0.50%
02-01-2018,9:30,USD,M,Unemployment Claims,230K,237K,231K,233K
02-01-2018,10:30,CAD,L,Manufacturing PMI,55.9,,54.7,
02-01-2018,10:45,USD,L,Final Manufacturing PMI,55.5,55.5,55.5,
02-01-2018,11:00,USD,H,ISM Manufacturing PMI,59.1,58.7,59.7,
02-01-2018,11:00,USD,L,Construction Spending m/m,0.70%,0.40%,0.60%,0.80%
02-01-2018,11:00,USD,L,ISM Manufacturing Prices,72.7,68.3,69,
02-01-2018,11:30,USD,L,Natural Gas Storage,-99B,-102B,-288B,
02-01-2018,17:45,NZD,L,Building Consents m/m,-9.60%,,9.60%,10.80%
02-01-2018,17:45,NZD,L,Visitor Arrivals m/m,-2.80%,,2.50%,
02-01-2018,19:50,JPY,L,Monetary Base y/y,9.70%,11.00%,11.20%,
02-01-2018,20:30,AUD,L,PPI q/q,0.60%,0.40%,0.20%,
02-02-2018,4:00,EUR,M,Spanish Unemployment Change,63.7K,50.3K,-61.5K,
02-02-2018,5:30,GBP,H,Construction PMI,50.2,52,52.2,
02-02-2018,6:00,EUR,L,Italian Prelim CPI m/m,0.20%,0.30%,0.40%,
02-02-2018,6:00,EUR,L,PPI m/m,0.20%,0.30%,0.60%,
02-02-2018,9:30,USD,H,Average Hourly Earnings m/m,0.30%,0.20%,0.40%,0.30%
02-02-2018,9:30,USD,H,Non-Farm Employment Change,200K,181K,160K,148K
02-02-2018,9:30,USD,H,Unemployment Rate,4.10%,4.10%,4.10%,
02-02-2018,11:00,USD,L,Factory Orders m/m,1.70%,1.50%,1.70%,1.30%
02-02-2018,11:00,USD,L,Revised UoM Inflation Expectations,2.70%,,2.80%,
02-02-2018,11:00,USD,M,Revised UoM Consumer Sentiment,95.7,95,94.4,
02-02-2018,15:30,USD,M,FOMC Member Williams Speaks,,,,
02-04-2018,18:30,AUD,L,AIG Services Index,54.9,,52,
02-04-2018,20:00,AUD,L,MI Inflation Gauge m/m,0.30%,,0.10%,
02-04-2018,20:00,NZD,L,ANZ Commodity Prices m/m,0.70%,,-1.90%,-2.20%
02-04-2018,20:30,AUD,L,ANZ Job Advertisements m/m,6.20%,,-2.70%,-2.30%
02-04-2018,21:45,CNY,M,Caixin Services PMI,54.7,53.6,53.9,
02-05-2018,0:01,NZD,N,Bank Holiday [All Day],,,,
02-05-2018,4:15,EUR,L,Spanish Services PMI,56.9,55.2,54.6,
02-05-2018,4:45,EUR,L,Italian Services PMI,57.7,56.1,55.4,
02-05-2018,4:50,EUR,L,French Final Services PMI,59.2,59.3,59.3,
02-05-2018,4:55,EUR,L,German Final Services PMI,57.3,57,57,
02-05-2018,5:00,EUR,L,Final Services PMI,58,57.6,57.6,
02-05-2018,5:30,EUR,L,Sentix Investor Confidence,31.9,33.2,32.9,
02-05-2018,5:30,GBP,H,Services PMI,53,54.1,54.2,
02-05-2018,6:00,EUR,L,Retail Sales m/m,-1.10%,-1.10%,2.00%,1.50%
02-05-2018,10:45,USD,L,Final Services PMI,53.3,53.3,53.3,
02-05-2018,11:00,USD,H,ISM Non-Manufacturing PMI,59.9,56.5,55.9,
02-05-2018,12:00,EUR,H,ECB President Draghi Speaks,,,,
02-05-2018,15:00,USD,L,Loan Officer Survey,,,,
02-05-2018,20:01,GBP,L,BRC Retail Sales Monitor y/y,0.60%,,0.60%,
02-05-2018,20:30,AUD,H,Retail Sales m/m,-0.50%,-0.20%,1.30%,1.20%
02-05-2018,20:30,AUD,H,Trade Balance,-1.36B,0.25B,0.04B,-0.63B
02-05-2018,23:30,AUD,H,RBA Rate Statement,,,,
02-05-2018,23:30,AUD,M,Cash Rate,1.50%,1.50%,1.50%,
02-06-2018,3:00,EUR,L,German Factory Orders m/m,3.80%,0.60%,-0.10%,-0.40%
02-06-2018,3:45,EUR,L,French Gov Budget Balance,-67.8B,,-84.7B,
02-06-2018,5:00,EUR,M,German Buba President Weidmann Speaks,,,,
02-06-2018,5:10,EUR,L,Retail PMI,50.8,,53,
02-06-2018,9:30,CAD,H,Trade Balance,-3.2B,-2.3B,-2.7B,-2.5B
02-06-2018,9:30,USD,L,Trade Balance,-53.1B,-52.1B,-50.4B,-50.5B
02-06-2018,10:36,NZD,M,GDT Price Index,5.90%,,4.90%,
02-06-2018,11:00,CAD,M,Ivey PMI,55.2,60.7,60.4,
02-06-2018,11:00,USD,L,JOLTS Job Openings,5.81M,5.95M,5.98M,5.88M
02-06-2018,11:01,USD,L,IBD/TIPP Economic Optimism,56.7,55.4,55.1,
02-06-2018,17:45,NZD,H,Employment Change q/q,0.50%,0.40%,2.20%,
02-06-2018,17:45,NZD,H,Unemployment Rate,4.50%,4.70%,4.60%,
02-06-2018,17:45,NZD,L,Labor Cost Index q/q,0.40%,0.50%,0.70%,
02-06-2018,18:30,AUD,L,AIG Construction Index,54.3,,52.8,
02-06-2018,20:00,JPY,L,Average Cash Earnings y/y,0.70%,0.60%,0.90%,
02-07-2018,1:00,JPY,L,Leading Indicators,107.90%,108.10%,108.30%,108.60%
02-07-2018,3:00,EUR,L,German Industrial Production m/m,-0.60%,-0.70%,3.10%,3.40%
02-07-2018,3:45,EUR,L,French Trade Balance,-3.5B,-4.8B,-5.6B,-5.7B
02-07-2018,4:00,CHF,L,Foreign Currency Reserves,731B,,744B,
02-07-2018,4:30,GBP,M,Halifax HPI m/m,-0.60%,0.20%,-0.80%,-0.60%
02-07-2018,5:03,EUR,L,Italian Retail Sales m/m,-0.30%,-0.10%,0.90%,1.10%
02-07-2018,6:33,EUR,L,German 10-y Bond Auction,0.69|1.5,,0.54|1.1,
02-07-2018,7:30,EUR,M,EU Economic Forecasts,,,,
02-07-2018,9:30,CAD,M,Building Permits m/m,4.80%,2.10%,-7.30%,-7.70%
02-07-2018,9:30,USD,M,FOMC Member Dudley Speaks,,,,
02-07-2018,11:30,USD,H,Crude Oil Inventories,1.9M,3.2M,6.8M,
02-07-2018,14:01,USD,L,10-y Bond Auction,2.81|2.3,,2.58|2.7,
02-07-2018,16:00,NZD,H,RBNZ Monetary Policy Statement,,,,
02-07-2018,16:00,NZD,H,RBNZ Rate Statement,,,,
02-07-2018,16:00,NZD,M,Official Cash Rate,1.75%,1.75%,1.75%,
02-07-2018,16:00,USD,L,Consumer Credit m/m,18.4B,19.9B,31.0B,28.0B
02-07-2018,17:00,NZD,H,RBNZ Press Conference,,,,
02-07-2018,18:20,USD,M,FOMC Member Williams Speaks,,,,
02-07-2018,19:50,JPY,L,Bank Lending y/y,2.40%,2.40%,2.50%,
02-07-2018,19:50,JPY,L,Current Account,1.48T,1.66T,1.70T,
02-07-2018,20:00,NZD,H,RBNZ Gov Spencer Speaks,,,,
02-07-2018,20:01,GBP,L,RICS House Price Balance,8%,5%,8%,
02-07-2018,20:30,AUD,M,NAB Quarterly Business Confidence,6,,8,7
02-07-2018,23:07,CNY,M,Trade Balance,136B,328B,362B,
02-07-2018,23:42,CNY,L,USD-Denominated Trade Balance,20.3B,54.0B,54.7B,
02-07-2018,23:45,JPY,L,30-y Bond Auction,0.82|4.3,,0.83|3.8,
02-08-2018,1:00,JPY,L,Economy Watchers Sentiment,49.9,53.7,53.9,
02-08-2018,3:00,EUR,L,German Trade Balance,21.4B,21.5B,22.3B,
02-08-2018,4:45,EUR,M,German Buba President Weidmann Speaks,,,,
02-08-2018,5:00,AUD,H,RBA Gov Lowe Speaks,,,,
02-08-2018,5:00,EUR,L,ECB Economic Bulletin,,,,
02-08-2018,8:00,GBP,H,BOE Inflation Report,,,,
02-08-2018,8:00,GBP,H,Monetary Policy Summary,,,,
02-08-2018,8:00,GBP,H,MPC Official Bank Rate Votes,0-0-9,0-0-9,0-0-9,
02-08-2018,8:00,GBP,H,Official Bank Rate,0.50%,0.50%,0.50%,
02-08-2018,8:00,GBP,L,Asset Purchase Facility,435B,435B,435B,
02-08-2018,8:00,GBP,M,BOE Inflation Letter,,,,
02-08-2018,8:00,GBP,M,MPC Asset Purchase Facility Votes,0-0-9,0-0-9,0-0-9,
02-08-2018,9:13,CAD,L,Housing Starts,216K,211K,218K,217K
02-08-2018,9:30,CAD,M,NHPI m/m,0.00%,0.10%,0.10%,
02-08-2018,9:30,USD,M,Unemployment Claims,221K,232K,230K,
02-08-2018,11:00,USD,M,Mortgage Delinquencies,5.17%,,4.88%,
02-08-2018,11:30,USD,L,Natural Gas Storage,-119B,-116B,-99B,
02-08-2018,14:00,CAD,M,Gov Council Member Wilkins Speaks,,,,
02-08-2018,14:01,USD,L,30-y Bond Auction,3.12|2.3,,2.87|2.7,
02-08-2018,19:50,JPY,L,M2 Money Stock y/y,3.40%,3.60%,3.60%,
02-08-2018,20:30,AUD,H,RBA Monetary Policy Statement,,,,
02-08-2018,20:30,AUD,L,Home Loans m/m,-2.30%,-1.10%,1.60%,2.10%
02-08-2018,21:30,CNY,M,CPI y/y,1.50%,1.50%,1.80%,
02-08-2018,21:30,CNY,M,PPI y/y,4.30%,4.40%,4.90%,
02-09-2018,0:30,JPY,L,Tertiary Industry Activity m/m,-0.20%,0.20%,1.10%,
02-09-2018,2:45,CHF,L,Unemployment Rate,3.00%,3.00%,3.00%,
02-09-2018,3:45,EUR,L,French Industrial Production m/m,0.50%,0.10%,-0.30%,-0.50%
02-09-2018,5:00,EUR,L,Italian Industrial Production m/m,1.60%,0.70%,0.20%,0.00%
02-09-2018,5:30,GBP,H,Manufacturing Production m/m,0.30%,0.30%,0.20%,0.40%
02-09-2018,5:30,GBP,L,Construction Output m/m,1.60%,0.00%,0.10%,0.40%
02-09-2018,5:30,GBP,L,Industrial Production m/m,-1.30%,-0.90%,0.30%,0.40%
02-09-2018,5:30,GBP,M,Goods Trade Balance,-13.6B,-11.6B,-12.5B,-12.2B
02-09-2018,8:03,GBP,L,NIESR GDP Estimate,0.50%,,0.60%,
02-09-2018,9:30,CAD,H,Employment Change,-88.0K,10.3K,78.6K,
02-09-2018,9:30,CAD,H,Unemployment Rate,5.90%,5.80%,5.70%,
02-09-2018,11:00,USD,L,Final Wholesale Inventories m/m,0.40%,0.20%,0.20%,
02-09-2018,12:45,GBP,M,MPC Member Cunliffe Speaks,,,,
02-11-2018,0:01,JPY,N,Bank Holiday [All Day],,,,
02-12-2018,4:15,CHF,L,CPI m/m,-0.10%,-0.10%,0.00%,
02-12-2018,5:01,CNY,L,M2 Money Supply y/y,8.60%,8.20%,8.20%,
02-12-2018,5:01,CNY,L,New Loans,2900B,2050B,584B,
02-12-2018,5:50,GBP,M,MPC Member Vlieghe Speaks,,,,
02-12-2018,12:30,GBP,M,MPC Member McCafferty Speaks,,,,
02-12-2018,15:00,USD,L,Federal Budget Balance,49.2B,50.2B,-23.2B,
02-12-2018,17:50,AUD,M,RBA Assist Gov Ellis Speaks,,,,
02-12-2018,19:50,JPY,L,PPI y/y,2.70%,2.70%,3.00%,3.10%
02-12-2018,20:30,AUD,M,NAB Business Confidence,12,,10,11
02-13-2018,1:58,JPY,L,Prelim Machine Tool Orders y/y,48.80%,,48.30%,
02-13-2018,3:45,EUR,L,French Prelim Private Payrolls q/q,0.30%,0.20%,0.30%,0.20%
02-13-2018,4:15,CHF,M,PPI m/m,0.30%,0.20%,0.20%,
02-13-2018,5:30,GBP,H,CPI y/y,3.00%,2.90%,3.00%,
02-13-2018,5:30,GBP,L,Core CPI y/y,2.70%,2.60%,2.50%,
02-13-2018,5:30,GBP,L,HPI y/y,5.20%,4.90%,5.00%,5.10%
02-13-2018,5:30,GBP,L,PPI Output m/m,0.10%,0.20%,0.40%,
02-13-2018,5:30,GBP,M,PPI Input m/m,0.70%,0.70%,0.60%,0.10%
02-13-2018,5:30,GBP,M,RPI y/y,4.00%,4.10%,4.10%,
02-13-2018,7:00,USD,L,NFIB Small Business Index,106.9,106.2,104.9,
02-13-2018,9:00,USD,M,FOMC Member Mester Speaks,,,,
02-13-2018,17:45,NZD,L,FPI m/m,1.20%,,-0.80%,
02-13-2018,19:30,AUD,L,Westpac Consumer Sentiment,-2.30%,,1.80%,
02-13-2018,19:50,JPY,L,Prelim GDP Price Index y/y,0.00%,0.00%,0.20%,0.10%
02-13-2018,19:50,JPY,L,Prelim GDP q/q,0.10%,0.20%,0.60%,0.30%
02-13-2018,22:00,NZD,H,Inflation Expectations q/q,2.10%,,2.00%,
02-13-2018,23:28,CNY,L,Foreign Direct Investment ytd/y,0.30%,,7.90%,
02-14-2018,0:01,CNY,N,Bank Holiday [All Day],,,,
02-14-2018,3:00,EUR,L,German Final CPI m/m,-0.70%,-0.70%,-0.70%,
02-14-2018,3:00,EUR,M,German Prelim GDP q/q,0.60%,0.60%,0.80%,
02-14-2018,4:00,EUR,M,German Buba President Weidmann Speaks,,,,
02-14-2018,4:50,CHF,M,Gov Board Member Zurbrugg Speaks,,,,
02-14-2018,5:00,EUR,L,Italian Prelim GDP q/q,0.30%,0.40%,0.40%,0.50%
02-14-2018,6:00,EUR,L,Industrial Production m/m,0.40%,0.10%,1.30%,1.00%
02-14-2018,6:00,EUR,M,Flash GDP q/q,0.60%,0.60%,0.60%,
02-14-2018,6:33,EUR,L,German 30-y Bond Auction,1.33|1.5,,1.28|1.4,
02-14-2018,7:20,CHF,M,Gov Board Member Zurbrugg Speaks,,,,
02-14-2018,9:30,USD,H,Core CPI m/m,0.30%,0.20%,0.30%,
02-14-2018,9:30,USD,H,Core Retail Sales m/m,0.00%,0.50%,0.10%,0.40%
02-14-2018,9:30,USD,H,CPI m/m,0.50%,0.30%,0.10%,
02-14-2018,9:30,USD,H,Retail Sales m/m,-0.30%,0.20%,0.00%,0.40%
02-14-2018,10:30,GBP,L,CB Leading Index m/m,-0.20%,,-0.20%,
02-14-2018,11:00,USD,L,Business Inventories m/m,0.40%,0.30%,0.40%,
02-14-2018,11:30,USD,H,Crude Oil Inventories,1.8M,2.8M,1.9M,
02-14-2018,19:50,JPY,L,Core Machinery Orders m/m,-11.90%,-1.90%,5.70%,
02-14-2018,20:00,AUD,L,MI Inflation Expectations,3.60%,,3.70%,
02-14-2018,20:30,AUD,H,Employment Change,16.0K,15.3K,33.5K,34.7K
02-14-2018,20:30,AUD,H,Unemployment Rate,5.50%,5.50%,5.60%,5.50%
02-15-2018,0:01,CNY,N,Bank Holiday [All Day],,,,
02-15-2018,0:30,JPY,L,Revised Industrial Production m/m,2.90%,2.70%,2.70%,
02-15-2018,5:00,EUR,L,Italian Trade Balance,5.25B,4.44B,4.84B,4.83B
02-15-2018,5:55,EUR,L,Spanish 10-y Bond Auction,1.58|2.5,,1.53|1.8,
02-15-2018,6:00,EUR,L,Trade Balance,23.8B,22.4B,22.0B,22.5B
02-15-2018,9:30,CAD,M,ADP Non-Farm Employment Change,10.7K,,-13.5K,-7.1K
02-15-2018,9:30,USD,H,PPI m/m,0.40%,0.40%,-0.10%,
02-15-2018,9:30,USD,M,Core PPI m/m,0.40%,0.20%,-0.10%,
02-15-2018,9:30,USD,M,Empire State Manufacturing Index,13.1,17.7,17.7,
02-15-2018,9:30,USD,M,Philly Fed Manufacturing Index,25.8,21.5,22.2,
02-15-2018,9:30,USD,M,Unemployment Claims,230K,229K,223K,221K
02-15-2018,10:15,USD,M,Capacity Utilization Rate,77.50%,78.00%,77.70%,77.90%
02-15-2018,10:15,USD,M,Industrial Production m/m,-0.10%,0.20%,0.40%,0.90%
02-15-2018,11:00,USD,L,NAHB Housing Market Index,72,72,72,
02-15-2018,11:30,USD,L,Natural Gas Storage,-194B,-193B,-119B,
02-15-2018,14:30,CAD,M,Gov Council Member Schembri Speaks,,,,
02-15-2018,17:00,USD,L,TIC Long-Term Purchases,27.3B,50.3B,57.5B,
02-15-2018,17:30,NZD,H,Business NZ Manufacturing Index,55.6,,51.1,51.2
02-15-2018,18:30,AUD,H,RBA Gov Lowe Speaks,,,,
02-16-2018,3:00,EUR,L,German WPI m/m,0.90%,0.20%,-0.30%,
02-16-2018,5:30,GBP,H,Retail Sales m/m,0.10%,0.50%,-1.40%,-1.50%
02-16-2018,9:30,CAD,M,Foreign Securities Purchases,-1.97B,19.18B,19.20B,19.56B
02-16-2018,9:30,CAD,M,Manufacturing Sales m/m,-0.30%,0.20%,3.80%,3.40%
02-16-2018,9:30,USD,H,Building Permits,1.40M,1.29M,1.30M,
02-16-2018,9:30,USD,M,Housing Starts,1.33M,1.23M,1.21M,1.19M
02-16-2018,9:30,USD,M,Import Prices m/m,1.00%,0.60%,0.20%,0.10%
02-16-2018,11:00,USD,L,Prelim UoM Inflation Expectations,2.70%,,2.70%,2.80%
02-16-2018,11:00,USD,M,Prelim UoM Consumer Sentiment,99.9,95.4,95.7,94.4
02-18-2018,0:01,CNY,N,Bank Holiday [All Day],,,,
02-18-2018,19:50,JPY,L,Trade Balance,0.37T,0.14T,0.09T,
02-18-2018,20:01,GBP,L,Rightmove HPI m/m,0.80%,,0.70%,
02-19-2018,0:01,CNY,N,Bank Holiday [All Day],,,,
02-19-2018,0:01,EUR,L,Eurogroup Meetings [All Day],,,,
02-19-2018,0:01,USD,N,Bank Holiday [All Day],,,,
02-19-2018,5:00,EUR,L,Current Account,29.9B,30.5B,35.0B,32.5B
02-19-2018,7:00,EUR,L,German Buba Monthly Report,,,,
02-19-2018,15:45,GBP,H,BOE Gov Carney Speaks,,,,
02-19-2018,17:45,NZD,L,PPI Output q/q,1.00%,0.40%,1.00%,
02-19-2018,17:45,NZD,M,PPI Input q/q,0.90%,0.30%,1.10%,1.00%
02-19-2018,18:15,AUD,M,RBA Assist Gov Bullock Speaks,,,,
02-19-2018,20:30,AUD,H,Monetary Policy Meeting Minutes,,,,
02-20-2018,0:01,CNY,N,Bank Holiday [All Day],,,,
02-20-2018,0:01,EUR,L,ECOFIN Meetings [All Day],,,,
02-20-2018,3:00,CHF,L,Trade Balance,2.09B,2.78B,2.60B,2.63B
02-20-2018,3:00,EUR,L,German PPI m/m,0.50%,0.30%,0.20%,
02-20-2018,6:00,EUR,L,ZEW Economic Sentiment,29.3,28.4,31.8,
02-20-2018,6:00,EUR,M,German ZEW Economic Sentiment,17.8,16,20.4,
02-20-2018,7:00,GBP,L,CBI Industrial Order Expectations,10,12,14,
02-20-2018,9:30,CAD,L,Wholesale Sales m/m,-0.50%,0.40%,0.30%,0.70%
02-20-2018,10:44,NZD,M,GDT Price Index,-0.50%,,5.90%,
02-20-2018,11:00,EUR,L,Consumer Confidence,0,1,1,
02-20-2018,19:30,AUD,L,MI Leading Index m/m,-0.20%,,0.20%,0.30%
02-20-2018,20:30,AUD,M,Construction Work Done q/q,-19.40%,-9.80%,16.60%,15.70%
02-20-2018,20:30,AUD,M,Wage Price Index q/q,0.60%,0.50%,0.50%,
02-20-2018,20:30,JPY,L,Flash Manufacturing PMI,54,55.2,54.8,54.4
02-21-2018,0:30,JPY,L,All Industries Activity m/m,0.50%,0.50%,1.00%,
02-21-2018,4:00,EUR,M,French Flash Manufacturing PMI,56.1,58.1,58.4,58.1
02-21-2018,4:00,EUR,M,French Flash Services PMI,57.9,59.1,59.2,59.3
02-21-2018,4:30,EUR,M,German Flash Manufacturing PMI,60.3,60.6,61.1,61.2
02-21-2018,4:30,EUR,M,German Flash Services PMI,55.3,56.9,57.3,57
02-21-2018,5:00,EUR,M,Flash Manufacturing PMI,58.5,59.2,59.6,
02-21-2018,5:00,EUR,M,Flash Services PMI,56.7,57.7,58,57.6
02-21-2018,5:30,GBP,H,Average Earnings Index 3m/y,2.50%,2.50%,2.50%,
02-21-2018,5:30,GBP,M,Claimant Count Change,-7.2K,2.3K,6.2K,8.6K
02-21-2018,5:30,GBP,M,Public Sector Net Borrowing,-11.6B,-11.5B,0.3B,1.0B
02-21-2018,5:30,GBP,M,Unemployment Rate,4.40%,4.30%,4.30%,
02-21-2018,10:15,GBP,H,Inflation Report Hearings,,,,
02-21-2018,10:45,USD,L,Flash Manufacturing PMI,55.9,55.4,55.5,
02-21-2018,10:45,USD,L,Flash Services PMI,55.9,53.8,53.3,
02-21-2018,11:00,USD,M,Existing Home Sales,5.38M,5.61M,5.56M,5.57M
02-21-2018,11:30,AUD,L,CB Leading Index m/m,-0.30%,,0.40%,0.30%
02-21-2018,15:00,USD,H,FOMC Meeting Minutes,,,,
02-21-2018,22:06,NZD,L,Credit Card Spending y/y,4.60%,,6.20%,6.30%
02-22-2018,1:15,USD,M,FOMC Member Quarles Speaks,,,,
02-22-2018,3:45,EUR,L,French Final CPI m/m,-0.10%,-0.10%,-0.10%,
02-22-2018,5:00,EUR,M,German Ifo Business Climate,115.4,117.1,117.6,
02-22-2018,5:30,GBP,H,Second Estimate GDP q/q,0.40%,0.50%,0.50%,
02-22-2018,5:30,GBP,L,Index of Services 3m-3m,0.60%,0.40%,0.40%,
02-22-2018,5:30,GBP,M,Prelim Business Investment q/q,0.00%,0.50%,0.50%,0.20%
02-22-2018,7:00,GBP,L,CBI Realized Sales,8,13,12,
02-22-2018,8:30,EUR,H,ECB Monetary Policy Meeting Accounts,,,,
02-22-2018,9:30,CAD,H,Core Retail Sales m/m,-1.80%,0.10%,1.70%,1.60%
02-22-2018,9:30,CAD,L,Corporate Profits q/q,-1.90%,,8.50%,
02-22-2018,9:30,CAD,M,Retail Sales m/m,-0.80%,0.00%,0.30%,0.20%
02-22-2018,9:30,USD,M,Unemployment Claims,222K,230K,229K,230K
02-22-2018,9:58,EUR,L,Belgian NBB Business Climate,1.9,1.5,1.8,
02-22-2018,11:00,USD,L,CB Leading Index m/m,1.00%,0.70%,0.60%,
02-22-2018,11:00,USD,L,FOMC Member Dudley Speaks,,,,
02-22-2018,11:30,USD,L,Natural Gas Storage,-124B,-121B,-194B,
02-22-2018,12:00,USD,H,Crude Oil Inventories,-1.6M,2.2M,1.8M,
02-22-2018,13:10,USD,M,FOMC Member Bostic Speaks,,,,
02-22-2018,17:45,NZD,H,Retail Sales q/q,1.70%,1.40%,0.30%,0.20%
02-22-2018,17:45,NZD,M,Core Retail Sales q/q,1.80%,0.70%,0.60%,0.50%
02-22-2018,19:30,JPY,L,National Core CPI y/y,0.90%,0.80%,0.90%,
02-22-2018,19:50,JPY,L,SPPI y/y,0.70%,0.80%,0.80%,
02-23-2018,3:00,EUR,L,German Final GDP q/q,0.60%,0.60%,0.60%,
02-23-2018,6:00,EUR,L,Final Core CPI y/y,1.00%,1.00%,1.00%,
02-23-2018,6:00,EUR,M,Final CPI y/y,1.30%,1.30%,1.30%,
02-23-2018,8:00,GBP,M,MPC Member Ramsden Speaks,,,,
02-23-2018,9:30,CAD,H,CPI m/m,0.70%,0.40%,-0.40%,
02-23-2018,9:30,CAD,L,Core CPI m/m,0.50%,,-0.50%,
02-23-2018,9:30,CAD,M,Common CPI y/y,1.80%,,1.60%,
02-23-2018,9:30,CAD,M,Median CPI y/y,1.90%,,1.90%,
02-23-2018,9:30,CAD,M,Trimmed CPI y/y,1.80%,,1.90%,
02-23-2018,10:00,CNY,L,CB Leading Index m/m,1.60%,,1.40%,1.70%
02-23-2018,11:15,USD,M,FOMC Member Dudley Speaks,,,,
02-23-2018,12:00,USD,L,Fed Monetary Policy Report,,,,
02-23-2018,14:30,USD,M,FOMC Member Mester Speaks,,,,
